t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
1.02,0,0,0.5261207,0,0,-0.9045521,0,0,0.07612066,0.7612066,-0.8,0
1.04,0,0,0.5072684,0,0,-0.9426124,0,0,0.05726843,0.5726843,-0.8,0
1.06,0,0,0.4878435,0,0,-0.9712466,0,0,0.03784351,0.3784351,-0.8,0
1.08,0,0,0.4680402,0,0,-0.9901683,0,0,0.01804017,0.1804017,-0.8,0
1.1,0,0,0.4480564,0,0,-0.9991884,0,0,0,0,-0.8,0
1.12,0,0,0.4280726,0,0,-0.9991884,0,0,0,0,-0.8,0
1.14,0,0,0.4080889,0,0,-0.9991884,0,0,0,0,-0.8,0
1.16,0,0,0.3881051,0,0,-0.9991884,0,0,0,0,-0.8,0
1.18,0,0,0.3681213,0,0,-0.9991884,0,0,0,0,-0.8,0
1.2,0,0,0.3481376,0,0,-0.9991884,0,0,0,0,-0.8,0
1.22,0,0,0.3281538,0,0,-0.9991884,0,0,0,0,-0.8,0
1.24,0,0,0.30817,0,0,-0.9991884,0,0,0,0,-0.8,0
1.26,0,0,0.2881863,0,0,-0.9991884,0,0,0,0,-0.8,0
1.279999,0,0,0.2682025,0,0,-0.9991884,0,0,0,0,-0.8,0
1.3,0,0,0.2482187,0,0,-0.9991884,0,0,0,0,-0.8,0
1.32,0,0,0.2282349,0,0,-0.9991884,0,0,0,0,-0.8,0
1.34,0,0,0.2082512,0,0,-0.9991884,0,0,0,0,-0.8,0
1.36,0,0,0.1882674,0,0,-0.9991884,0,0,0,0,-0.8,0
1.38,0,0,0.1682836,0,0,-0.9991884,0,0,0,0,-0.8,0
1.399999,0,0,0.1482999,0,0,-0.9991884,0,0,0,0,-0.8,0
1.419999,0,0,0.1283161,0,0,-0.9991884,0,0,0,0,-0.8,0
1.439999,0,0,0.1083323,0,0,-0.9991884,0,0,0,0,-0.8,0
1.459999,0,0,0.08834858,0,0,-0.9991884,0,0,0,0,-0.8,0
1.479999,0,0,0.06836482,0,0,-0.9991884,0,0,0,0,-0.8,0
1.5,0,0,0.04838106,0,0,-0.9991884,0,0,0,0,-0.8,0
1.52,0,0,0.0283973,0,0,-0.9991884,0,0,0,0,-0.8,0
1.539999,0,0,0.008413538,0,0,-0.9991884,0,0,0,0,-0.8,0
1.559999,0,0,-0.01157022,0,0,-0.9991884,0,0,0,0,-0.8,0
1.579999,0,0,-0.03155398,0,0,-0.9991884,0,0,0,0,-0.8,0
1.599999,0,0,-0.05153774,0,0,-0.9991884,0,0,0,0,-0.8,0
1.619999,0,0,-0.07152151,0,0,-0.9991884,0,0,0,0,-0.8,0
1.639999,0,0,-0.09150527,0,0,-0.9991884,0,0,0,0,-0.8,0
1.659999,0,0,-0.111489,0,0,-0.9991884,0,0,0,0,-0.8,0
1.679999,0,0,-0.1314728,0,0,-0.9991884,0,0,0,0,-0.8,0
1.699999,0,0,-0.1514566,0,0,-0.9991884,0,0,0,0,-0.8,0
1.719999,0,0,-0.1714403,0,0,-0.9991884,0,0,0,0,-0.8,0
1.739999,0,0,-0.1914241,0,0,-0.9991884,0,0,0,0,-0.8,0
1.759999,0,0,-0.2114079,0,0,-0.9991884,0,0,0,0,-0.8,0
1.779999,0,0,-0.2313916,0,0,-0.9991884,0,0,0,0,-0.8,0
1.799999,0,0,-0.2513754,0,0,-0.9991884,0,0,0,0,-0.8,0
1.819999,0,0,-0.2713592,0,0,-0.9991884,0,0,0,0,-0.8,0
1.839999,0,0,-0.2913429,0,0,-0.9991884,0,0,0,0,-0.8,0
1.859999,0,0,-0.3113267,0,0,-0.9991884,0,0,0,0,-0.8,0
1.879999,0,0,-0.3313105,0,0,-0.9991884,0,0,0,0,-0.8,0
1.899999,0,0,-0.3512942,0,0,-0.9991884,0,0,0,0,-0.8,0
1.919999,0,0,-0.371278,0,0,-0.9991884,0,0,0,0,-0.8,0
1.939999,0,0,-0.3912618,0,0,-0.9991884,0,0,0,0,-0.8,0
1.959999,0,0,-0.4112456,0,0,-0.9991884,0,0,0,0,-0.8,0
1.979999,0,0,-0.4312293,0,0,-0.9991884,0,0,0,0,-0.8,0
1.999999,0,0,-0.4512131,0,0,-0.9991884,0.001213089,0.01213089,0,0,-0.8,0
2.019999,0,0,-0.4711847,0,0,-0.9985819,0.02118473,0.2118473,0,0,-0.8,0
2.039999,0,0,-0.4909445,0,0,-0.9879895,0.0409445,0.409445,0,0,-0.8,0
2.059999,0,0,-0.5102949,0,0,-0.9675173,0.06029485,0.6029485,0,0,-0.8,0
2.079999,0,0,-0.5290422,0,0,-0.9373699,0.07904224,0.7904224,0,0,-0.8,0
2.099999,0,0,-0.5469992,0,0,-0.8978488,0.09699921,0.9699922,0,0,-0.8,0
2.119999,0,0,-0.5639862,0,0,-0.8493492,0.1139862,1.139862,0,0,-0.8,0
2.139999,0,0,-0.5798333,0,0,-0.7923561,0.1298333,1.298333,0,0,-0.8,0
2.159999,0,0,-0.594382,0,0,-0.7274395,0.144382,1.44382,0,0,-0.8,0
2.179999,0,0,-0.607487,0,0,-0.6552485,0.157487,1.57487,0,0,-0.8,0
2.199999,0,0,-0.6190171,0,0,-0.5765051,0.1690171,1.690171,0,0,-0.8,0
2.219999,0,0,-0.6288571,0,0,-0.4919965,0.1788571,1.788571,0,0,-0.8,0
2.239999,0,0,-0.6369084,0,0,-0.402568,0.1869084,1.869084,0,0,-0.8,0
2.259999,0,0,-0.6430907,0,0,-0.3091138,0.1930907,1.930907,0,0,-0.8,0
2.279999,0,0,-0.647342,0,0,-0.2125685,0.197342,1.97342,0,0,-0.8,0
2.299999,0,0,-0.64962,0,0,-0.1138976,0.19962,1.9962,0,0,-0.8,0
2.319999,0,0,-0.6499017,0,0,-0.0140876,0.1999017,1.999017,0,0,-0.8,0
2.339999,0,0,-0.6481845,0,0,0.08586323,0.1981845,1.981845,0,0,-0.8,0
2.359999,0,0,-0.6444854,0,0,0.1849554,0.1944854,1.944854,0,0,-0.8,0
2.379999,0,0,-0.6388414,0,0,0.2821981,0.1888414,1.888414,0,0,-0.8,0
2.399999,0,0,-0.631309,0,0,0.3766187,0.181309,1.81309,0,0,-0.8,0
2.419999,0,0,-0.6219636,0,0,0.4672732,0.1719636,1.719636,0,0,-0.8,0
2.439999,0,0,-0.6108985,0,0,0.553255,0.1608985,1.608985,0,0,-0.8,0
2.459999,0,0,-0.5982244,0,0,0.6337042,0.1482244,1.482244,0,0,-0.8,0
2.479999,0,0,-0.5840681,0,0,0.7078164,0.1340681,1.340681,0,0,-0.8,0
2.499999,0,0,-0.568571,0,0,0.7748504,0.118571,1.18571,0,0,-0.8,0
2.519999,0,0,-0.5518883,0,0,0.8341359,0.1018883,1.018883,0,0,-0.8,0
2.539999,0,0,-0.5341868,0,0,0.88508,0.08418678,0.8418678,0,0,-0.8,0
2.559999,0,0,-0.5156433,0,0,0.9271734,0.0656433,0.656433,0,0,-0.8,0
2.579999,0,0,-0.4964434,0,0,0.9599951,0.04644339,0.4644339,0,0,-0.8,0
2.599999,0,0,-0.4767791,0,0,0.9832168,0.02677907,0.2677907,0,0,-0.8,0
2.619999,0,0,-0.456847,0,0,0.9966063,0.006846949,0.06846949,0,0,-0.8,0
2.639999,0,0,-0.4368464,0,0,1.00003,0,0,0,0,-0.8,0
2.659999,0,0,-0.4168458,0,0,1.00003,0,0,0,0,-0.8,0
2.679999,0,0,-0.3968452,0,0,1.00003,0,0,0,0,-0.8,0
2.699999,0,0,-0.3768446,0,0,1.00003,0,0,0,0,-0.8,0
2.719999,0,0,-0.3568441,0,0,1.00003,0,0,0,0,-0.8,0
2.739999,0,0,-0.3368435,0,0,1.00003,0,0,0,0,-0.8,0
2.759999,0,0,-0.3168429,0,0,1.00003,0,0,0,0,-0.8,0
2.779999,0,0,-0.2968423,0,0,1.00003,0,0,0,0,-0.8,0
2.799999,0,0,-0.2768418,0,0,1.00003,0,0,0,0,-0.8,0
2.819999,0,0,-0.2568412,0,0,1.00003,0,0,0,0,-0.8,0
2.839999,0,0,-0.2368406,0,0,1.00003,0,0,0,0,-0.8,0
2.859999,0,0,-0.21684,0,0,1.00003,0,0,0,0,-0.8,0
2.879999,0,0,-0.1968394,0,0,1.00003,0,0,0,0,-0.8,0
2.899999,0,0,-0.1768388,0,0,1.00003,0,0,0,0,-0.8,0
2.919999,0,0,-0.1568382,0,0,1.00003,0,0,0,0,-0.8,0
2.939999,0,0,-0.1368376,0,0,1.00003,0,0,0,0,-0.8,0
2.959999,0,0,-0.116837,0,0,1.00003,0,0,0,0,-0.8,0
2.979999,0,0,-0.09683645,0,0,1.00003,0,0,0,0,-0.8,0
2.999999,0,0,-0.07683586,0,0,1.00003,0,0,0,0,-0.8,0
3.019999,0,0,-0.05683527,0,0,1.00003,0,0,0,0,-0.8,0
3.039999,0,0,-0.03683468,0,0,1.00003,0,0,0,0,-0.8,0
3.059999,0,0,-0.01683409,0,0,1.00003,0,0,0,0,-0.8,0
3.079999,0,0,0.003166497,0,0,1.00003,0,0,0,0,-0.8,0
3.099999,0,0,0.02316708,0,0,1.00003,0,0,0,0,-0.8,0
3.119999,0,0,0.04316767,0,0,1.00003,0,0,0,0,-0.8,0
3.139999,0,0,0.06316826,0,0,1.00003,0,0,0,0,-0.8,0
3.159999,0,0,0.08316885,0,0,1.00003,0,0,0,0,-0.8,0
3.179999,0,0,0.1031694,0,0,1.00003,0,0,0,0,-0.8,0
3.199999,0,0,0.12317,0,0,1.00003,0,0,0,0,-0.8,0
3.219999,0,0,0.1431706,0,0,1.00003,0,0,0,0,-0.8,0
3.239999,0,0,0.1631712,0,0,1.00003,0,0,0,0,-0.8,0
3.259999,0,0,0.1831718,0,0,1.00003,0,0,0,0,-0.8,0
3.279999,0,0,0.2031724,0,0,1.00003,0,0,0,0,-0.8,0
3.299999,0,0,0.223173,0,0,1.00003,0,0,0,0,-0.8,0
3.319999,0,0,0.2431736,0,0,1.00003,0,0,0,0,-0.8,0
3.339999,0,0,0.2631742,0,0,1.00003,0,0,0,0,-0.8,0
3.359999,0,0,0.2831748,0,0,1.00003,0,0,0,0,-0.8,0
3.379999,0,0,0.3031753,0,0,1.00003,0,0,0,0,-0.8,0
3.399999,0,0,0.3231759,0,0,1.00003,0,0,0,0,-0.8,0
3.419999,0,0,0.3431765,0,0,1.00003,0,0,0,0,-0.8,0
3.439999,0,0,0.3631771,0,0,1.00003,0,0,0,0,-0.8,0
3.459999,0,0,0.3831776,0,0,1.00003,0,0,0,0,-0.8,0
3.479999,0,0,0.4031782,0,0,1.00003,0,0,0,0,-0.8,0
3.499999,0,0,0.4231788,0,0,1.00003,0,0,0,0,-0.8,0
3.519999,0,0,0.4431794,0,0,1.00003,0,0,0,0,-0.8,0
3.539999,0,0,0.4631799,0,0,1.00003,0,0,0.01317994,0.1317994,-0.8,0
3.559999,0,0,0.4830487,0,0,0.9934399,0,0,0.03304873,0.3304873,-0.8,0
3.579999,0,0,0.502587,0,0,0.9769155,0,0,0.05258702,0.5258702,-0.8,0
3.599999,0,0,0.5215995,0,0,0.950622,0,0,0.07159947,0.7159947,-0.8,0
3.619999,0,0,0.5398959,0,0,0.9148222,0,0,0.08989589,0.8989589,-0.8,0
3.639999,0,0,0.5572934,0,0,0.8698743,0,0,0.1072934,1.072934,-0.8,0
3.659999,0,0,0.5736179,0,0,0.8162276,0,0,0.1236179,1.236179,-0.8,0
3.679999,0,0,0.5887063,0,0,0.7544187,0,0,0.1387063,1.387063,-0.8,0
3.699999,0,0,0.6024076,0,0,0.6850656,0,0,0.1524076,1.524076,-0.8,0
3.719999,0,0,0.6145848,0,0,0.6088619,0,0,0.1645848,1.645848,-0.8,0
3.739999,0,0,0.6251162,0,0,0.5265695,0,0,0.1751162,1.751162,-0.8,0
3.759999,0,0,0.6338964,0,0,0.4390114,0,0,0.1838964,1.838964,-0.8,0
3.779999,0,0,0.6408377,0,0,0.3470632,0,0,0.1908377,1.908377,-0.8,0
3.799999,0,0,0.6458706,0,0,0.2516444,0,0,0.1958706,1.958706,-0.8,0
3.819999,0,0,0.6489447,0,0,0.1537092,0,0,0.1989447,1.989447,-0.8,0
3.839999,0,0,0.6500295,0,0,0.05423686,0,0,0.2000295,2.000295,-0.8,0
3.859999,0,0,0.649114,0,0,-0.04577783,0,0,0.199114,1.99114,-0.8,0
3.879999,0,0,0.6462073,0,0,-0.1453348,0,0,0.1962073,1.962073,-0.8,0
3.899999,0,0,0.6413385,0,0,-0.2434384,0,0,0.1913385,1.913385,-0.8,0
3.919999,0,0,0.6345564,0,0,-0.3391076,0,0,0.1845564,1.845564,-0.8,0
3.939999,0,0,0.6259286,0,0,-0.4313858,0,0,0.1759286,1.759286,-0.8,0
3.959999,0,0,0.6155416,0,0,-0.5193501,0,0,0.1655416,1.655416,-0.8,0
3.979999,0,0,0.6034992,0,0,-0.6021208,0,0,0.1534992,1.534992,-0.8,0
3.999999,0,0,0.5899218,0,0,-0.6788704,0,0,0.1399218,1.399218,-0.8,0
4.019999,0,0,0.5749452,0,0,-0.7488313,0,0,0.1249452,1.249452,-0.8,0
4.039999,0,0,0.5587192,0,0,-0.8113039,0,0,0.1087192,1.087192,-0.8,0
4.059999,0,0,0.5414059,0,0,-0.8656634,0,0,0.09140591,0.9140592,-0.8,0
4.079998,0,0,0.5231786,0,0,-0.9113663,0,0,0.07317857,0.7317858,-0.8,0
4.099998,0,0,0.5042195,0,0,-0.9479556,0,0,0.05421947,0.5421947,-0.8,0
4.119998,0,0,0.4847182,0,0,-0.9750654,0,0,0.03471817,0.3471817,-0.8,0
4.139998,0,0,0.4648697,0,0,-0.9924244,0,0,0.01486968,0.1486968,-0.8,0
4.159998,0,0,0.4448725,0,0,-0.9998593,0,0,0,0,-0.8,0
4.179998,0,0,0.4248753,0,0,-0.9998593,0,0,0,0,-0.8,0
4.199998,0,0,0.4048781,0,0,-0.9998593,0,0,0,0,-0.8,0
4.219998,0,0,0.384881,0,0,-0.9998593,0,0,0,0,-0.8,0
4.239998,0,0,0.3648838,0,0,-0.9998593,0,0,0,0,-0.8,0
4.259998,0,0,0.3448866,0,0,-0.9998593,0,0,0,0,-0.8,0
4.279998,0,0,0.3248894,0,0,-0.9998593,0,0,0,0,-0.8,0
4.299998,0,0,0.3048922,0,0,-0.9998593,0,0,0,0,-0.8,0
4.319998,0,0,0.2848951,0,0,-0.9998593,0,0,0,0,-0.8,0
4.339998,0,0,0.2648979,0,0,-0.9998593,0,0,0,0,-0.8,0
4.359998,0,0,0.2449007,0,0,-0.9998593,0,0,0,0,-0.8,0
4.379999,0,0,0.2249035,0,0,-0.9998593,0,0,0,0,-0.8,0
4.399999,0,0,0.2049063,0,0,-0.9998593,0,0,0,0,-0.8,0
4.419999,0,0,0.1849092,0,0,-0.9998593,0,0,0,0,-0.8,0
4.439999,0,0,0.164912,0,0,-0.9998593,0,0,0,0,-0.8,0
4.459999,0,0,0.1449148,0,0,-0.9998593,0,0,0,0,-0.8,0
4.479999,0,0,0.1249176,0,0,-0.9998593,0,0,0,0,-0.8,0
4.499999,0,0,0.1049204,0,0,-0.9998593,0,0,0,0,-0.8,0
4.519999,0,0,0.08492327,0,0,-0.9998593,0,0,0,0,-0.8,0
4.539999,0,0,0.06492609,0,0,-0.9998593,0,0,0,0,-0.8,0
4.559999,0,0,0.04492891,0,0,-0.9998593,0,0,0,0,-0.8,0
4.579998,0,0,0.02493173,0,0,-0.9998593,0,0,0,0,-0.8,0
4.599998,0,0,0.004934553,0,0,-0.9998593,0,0,0,0,-0.8,0
4.619998,0,0,-0.01506262,0,0,-0.9998593,0,0,0,0,-0.8,0
4.639998,0,0,-0.0350598,0,0,-0.9998593,0,0,0,0,-0.8,0
4.659998,0,0,-0.05505698,0,0,-0.9998593,0,0,0,0,-0.8,0
4.679998,0,0,-0.07505416,0,0,-0.9998593,0,0,0,0,-0.8,0
4.699998,0,0,-0.09505134,0,0,-0.9998593,0,0,0,0,-0.8,0
4.719998,0,0,-0.1150485,0,0,-0.9998593,0,0,0,0,-0.8,0
4.739998,0,0,-0.1350457,0,0,-0.9998593,0,0,0,0,-0.8,0
4.759998,0,0,-0.1550429,0,0,-0.9998593,0,0,0,0,-0.8,0
4.779998,0,0,-0.1750401,0,0,-0.9998593,0,0,0,0,-0.8,0
4.799998,0,0,-0.1950372,0,0,-0.9998593,0,0,0,0,-0.8,0
4.819998,0,0,-0.2150344,0,0,-0.9998593,0,0,0,0,-0.8,0
4.839998,0,0,-0.2350316,0,0,-0.9998593,0,0,0,0,-0.8,0
4.859998,0,0,-0.2550288,0,0,-0.9998593,0,0,0,0,-0.8,0
4.879998,0,0,-0.2750259,0,0,-0.9998593,0,0,0,0,-0.8,0
4.899998,0,0,-0.2950231,0,0,-0.9998593,0,0,0,0,-0.8,0
4.919998,0,0,-0.3150203,0,0,-0.9998593,0,0,0,0,-0.8,0
4.939998,0,0,-0.3350175,0,0,-0.9998593,0,0,0,0,-0.8,0
4.959998,0,0,-0.3550147,0,0,-0.9998593,0,0,0,0,-0.8,0
4.979998,0,0,-0.3750118,0,0,-0.9998593,0,0,0,0,-0.8,0
4.999998,0,0,-0.395009,0,0,-0.9998593,0,0,0,0,-0.8,0
5.019998,0,0,-0.4150062,0,0,-0.9998593,0,0,0,0,-0.8,0
5.039998,0,0,-0.4350034,0,0,-0.9998593,0,0,0,0,-0.8,0
5.059998,0,0,-0.4550005,0,0,-0.9998593,0.005000547,0.05000547,0,0,-0.8,0
5.079998,0,0,-0.4749477,0,0,-0.997359,0.02494772,0.2494772,0,0,-0.8,0
5.099998,0,0,-0.4946454,0,0,-0.9848851,0.04464541,0.4464541,0,0,-0.8,0
5.119998,0,0,-0.5138966,0,0,-0.9625624,0.06389664,0.6389664,0,0,-0.8,0
5.139998,0,0,-0.5325089,0,0,-0.9306141,0.08250891,0.8250891,0,0,-0.8,0
5.159998,0,0,-0.5502961,0,0,-0.8893596,0.1002961,1.002961,0,0,-0.8,0
5.179998,0,0,-0.5670803,0,0,-0.8392116,0.1170803,1.170803,0,0,-0.8,0
5.199998,0,0,-0.5826938,0,0,-0.7806715,0.1326938,1.326938,0,0,-0.8,0
5.219998,0,0,-0.5969802,0,0,-0.7143246,0.1469802,1.469802,0,0,-0.8,0
5.239998,0,0,-0.6097969,0,0,-0.6408345,0.1597969,1.597969,0,0,-0.8,0
5.259998,0,0,-0.6210156,0,0,-0.5609361,0.1710156,1.710156,0,0,-0.8,0
5.279998,0,0,-0.6305242,0,0,-0.4754283,0.1805242,1.805242,0,0,-0.8,0
5.299998,0,0,-0.6382275,0,0,-0.3851663,0.1882275,1.882275,0,0,-0.8,0
5.319998,0,0,-0.6440485,0,0,-0.2910526,0.1940485,1.940485,0,0,-0.8,0
5.339998,0,0,-0.6479291,0,0,-0.1940283,0.1979291,1.979291,0,0,-0.8,0
5.359998,0,0,-0.6498303,0,0,-0.09506385,0.1998303,1.998303,0,0,-0.8,0
5.379998,0,0,-0.6497333,0,0,0.004851282,0.1997333,1.997333,0,0,-0.8,0
5.399998,0,0,-0.647639,0,0,0.1047179,0.197639,1.97639,0,0,-0.8,0
5.419998,0,0,-0.6435682,0,0,0.2035373,0.1935682,1.935682,0,0,-0.8,0
5.439998,0,0,-0.6375618,0,0,0.3003214,0.1875618,1.875618,0,0,-0.8,0
5.459998,0,0,-0.6296797,0,0,0.3941023,0.1796797,1.796797,0,0,-0.8,0
5.479998,0,0,-0.6200009,0,0,0.4839421,0.1700009,1.700009,0,0,-0.8,0
5.499998,0,0,-0.6086221,0,0,0.5689425,0.1586221,1.586221,0,0,-0.8,0
5.519998,0,0,-0.595657,0,0,0.6482535,0.145657,1.45657,0,0,-0.8,0
5.539998,0,0,-0.5812353,0,0,0.721082,0.1312353,1.312353,0,0,-0.8,0
5.559998,0,0,-0.5655013,0,0,0.7866997,0.1155013,1.155013,0,0,-0.8,0
5.579998,0,0,-0.5486124,0,0,0.8444503,0.09861235,0.9861236,0,0,-0.8,0
5.599998,0,0,-0.5307372,0,0,0.8937564,0.08073722,0.8073722,0,0,-0.8,0
5.619998,0,0,-0.5120547,0,0,0.9341251,0.06205474,0.6205474,0,0,-0.8,0
5.639998,0,0,-0.4927517,0,0,0.9651524,0.04275168,0.4275168,0,0,-0.8,0
5.659998,0,0,-0.4730211,0,0,0.9865283,0.02302112,0.2302112,0,0,-0.8,0
5.679998,0,0,-0.4530604,0,0,0.9980388,0.003060356,0.03060356,0,0,-0.8,0
5.699998,0,0,-0.433069,0,0,0.999569,0,0,0,0,-0.8,0
5.719998,0,0,-0.4130776,0,0,0.999569,0,0,0,0,-0.8,0
5.739998,0,0,-0.3930863,0,0,0.999569,0,0,0,0,-0.8,0
5.759998,0,0,-0.3730949,0,0,0.999569,0,0,0,0,-0.8,0
5.779998,0,0,-0.3531035,0,0,0.999569,0,0,0,0,-0.8,0
5.799998,0,0,-0.3331122,0,0,0.999569,0,0,0,0,-0.8,0
5.819998,0,0,-0.3131208,0,0,0.999569,0,0,0,0,-0.8,0
5.839998,0,0,-0.2931294,0,0,0.999569,0,0,0,0,-0.8,0
5.859998,0,0,-0.273138,0,0,0.999569,0,0,0,0,-0.8,0
5.879998,0,0,-0.2531467,0,0,0.999569,0,0,0,0,-0.8,0
5.899998,0,0,-0.2331553,0,0,0.999569,0,0,0,0,-0.8,0
5.919998,0,0,-0.2131639,0,0,0.999569,0,0,0,0,-0.8,0
5.939998,0,0,-0.1931726,0,0,0.999569,0,0,0,0,-0.8,0
5.959998,0,0,-0.1731812,0,0,0.999569,0,0,0,0,-0.8,0
5.979998,0,0,-0.1531898,0,0,0.999569,0,0,0,0,-0.8,0
5.999998,0,0,-0.1331985,0,0,0.999569,0,0,0,0,-0.8,0
6.019998,0,0,-0.1132071,0,0,0.999569,0,0,0,0,-0.8,0
6.039998,0,0,-0.09321573,0,0,0.999569,0,0,0,0,-0.8,0
6.059998,0,0,-0.07322437,0,0,0.999569,0,0,0,0,-0.8,0
6.079998,0,0,-0.05323299,0,0,0.999569,0,0,0,0,-0.8,0
6.099998,0,0,-0.03324162,0,0,0.999569,0,0,0,0,-0.8,0
6.119998,0,0,-0.01325025,0,0,0.999569,0,0,0,0,-0.8,0
6.139998,0,0,0.006741121,0,0,0.999569,0,0,0,0,-0.8,0
6.159998,0,0,0.02673249,0,0,0.999569,0,0,0,0,-0.8,0
6.179998,0,0,0.04672386,0,0,0.999569,0,0,0,0,-0.8,0
6.199998,0,0,0.06671524,0,0,0.999569,0,0,0,0,-0.8,0
6.219998,0,0,0.08670661,0,0,0.999569,0,0,0,0,-0.8,0
6.239998,0,0,0.106698,0,0,0.999569,0,0,0,0,-0.8,0
6.259998,0,0,0.1266893,0,0,0.999569,0,0,0,0,-0.8,0
6.279998,0,0,0.1466807,0,0,0.999569,0,0,0,0,-0.8,0
6.299998,0,0,0.1666721,0,0,0.999569,0,0,0,0,-0.8,0
6.319998,0,0,0.1866634,0,0,0.999569,0,0,0,0,-0.8,0
6.339998,0,0,0.2066548,0,0,0.999569,0,0,0,0,-0.8,0
6.359998,0,0,0.2266462,0,0,0.999569,0,0,0,0,-0.8,0
6.379998,0,0,0.2466376,0,0,0.999569,0,0,0,0,-0.8,0
6.399998,0,0,0.2666289,0,0,0.999569,0,0,0,0,-0.8,0
6.419998,0,0,0.2866203,0,0,0.999569,0,0,0,0,-0.8,0
6.439998,0,0,0.3066117,0,0,0.999569,0,0,0,0,-0.8,0
